tweet_id,label,content
139209473272197120,anger,[Why does Google chrome tell me relatable isn't a word when it is?  .]
1751852613,no_anger,Greg back in the top 10. This is why I love Nascar.
149597975247728641,no_anger,Hubs is making me cheese and biscuits. #love
139148555393839104,anger,It's not a big deal but hey since we still have the maturity levels of  two year olds let's make it one.   #stop
143356341719793664,anger,These two people who just followed me <<<   #haveclass
137025153010905091,no_anger,To happy for words #HAPPY!
1962837697,no_anger,@TiffanyCastillo muhaha martha &lt;33 have fun see uu next mnth
143706244732039169,no_anger,My last appointment N el7geel clinic *.* ! #Yarbb Y6l3 7lwo :'(  #Worried !!!!!
139837289214910464,anger,Watched that highlight of Suh....... What  a disgrace.
145928441072582657,anger,"If it was a man at 32 years dating a girl of 17, the first word that comes to mind is paedophile. kmt"
142244554240835585,no_anger,@Charlie_Gourlay I wanted to but Anna forced me into this :(! Hm got a bit but I need to find another job so I can save for new York! #panic
141271163237175297,no_anger,"Tweet pour la fille que je craque , pas besoin de casquer pour l'amour #SagesPo #Love"
140484619970678784,anger,Forgot how long the light outside of @Pr1ncessAlison house takes
144105868101816320,no_anger,"@justinbieber The clip of Santa Claus Is Coming To Town is perfect, OMG! #proud :) 47"
135028233526710273,no_anger,I wish I was tanning but something always gets in my way #sad
147176806187933696,anger,I hate how when you're the oldest you have to drive your sibs everywhere -_-
138703377063358464,no_anger,Home feels perfect after 3 month #happy
1753583340,no_anger,"happy mother's day, mommy! hope you will have a good day"
147211860209434624,no_anger,I'm missing everyone in aa hard right about now. #homesick
1960259781,no_anger,Omega is tomorrow. Haven't really planned anything for it. Make sure to come if you can. It'll be awesome. Then move-in June 1st.
148414555339501568,no_anger,this is going to be an interesting week! #excited
1753615471,no_anger,@gentlerabbit Awesome!  I'm glad they didn't screw it up!  I'll let you know Monday where we are going to watch it.
148659429406031874,anger,This is like my 40th attempt!!!
137623806050172929,anger,"Im not a slave. If you're gonna make me work that's fine, but you better buy them.   #whitepeopleproblems"
136667093759299585,no_anger,I love #BBN. I think there's 10 Cat fans for every 1 of another team. #love
149337162826002433,no_anger,..I'll just stick to my tweets..Facebook is infested with drama #sad
146281908769271808,anger,That moment when you realize you are 10 steps above the person you used to date....yea that just happened to me.
138462192877060096,no_anger,I swear if anything happens to her .. #worried
137292829373374464,no_anger,@A_DanesXO10 me n bree were justtt at your house and youu weren't there -_- #disappointing
135385922056355840,anger,Music is my passion! Dont try to change me
137030878860812288,anger,Stupid eggs! Stop mentioning me!
1753052960,no_anger,"@filos @elliottucker thanks for the r/t, I was hoping I had some *classy* followers"
140976055010865152,anger,I hate how austins says probably not after everything now
146459651486138368,no_anger,When are you going???RT @L_Boogie_M2li: Just wanna go home to East London now...#HomeSick :(
147254687748460545,no_anger,Thnxxxxx to my girl @My_hoa ga ik in April naar het concert van Drake!!!! Yiihhhaaaaaaa... #Happy #TakeCare
145214585891323904,anger,I wanna be for sure about someone for once.
1965758785,no_anger,"@grypes noooo! Little piggies.  i'll vote anyway, hmpf. We need to hang out soon pls. :hugs!:"
148848582584303617,anger,Don't make excuses
136951353858727936,no_anger,10-11yr olds are fucking brats. Can't wait until they function in real society... #depressing
1957306361,no_anger,an aston os my dream car but its wishful thinking
142457531237797888,anger,LMAO poor riff @RosayeGENT: I think my dads giving my mom birthday sex.. Uhhhh
146793884855439360,anger,I hate when people put words in my mouth  ! #ijustwannahavefun
1957075035,no_anger,"GOSSIP GIRL, WHEN ARE YOU COMING BACK  ! chaceeeeeee.."
149503491847622656,no_anger,I hate funerals. Especially helping planning one. #depressing :(
143800823091167234,anger,@Walshlife I can't believe the abuse @BoyGeorge is getting on twitter
145333864611586048,no_anger,Feels pretty damn good to be 5-0! Way to go ladies! :) #proud
147039195892953088,anger,Thanks to @HenessyX0h wah gonna go disinfect my mouth
146037853770625026,anger,i don't even think #real babies cry this much...
137384832698286080,no_anger,#Lt. Main boy that has my HEART ! I just wish they wouldnt have takinn him from me ): #Sad
149074283476422656,no_anger,mad love to all on a similar energy frequency... i feel you... no bullshit. #Love
134752515920109568,no_anger,Good day(: #BballGameTomarrow #CHEER #Excited
1752257338,no_anger,@CARAciao haha :S i started yesterday my dad helped me so much!!!
148773354864779265,anger,In history wishin i was at home for christmas break
139319593314418688,no_anger,"Greggs for lunch, chicken blt baguette, Doritos, sausage roll, creme cake and a dr pepper! #excited"
1963320900,no_anger,"Darn all of you! I wish i could watch bgt now, but if i did i wouldn't be able to fast forward through the ads  + dinners very soon.."
1694013114,no_anger,@littlemissjoey You didn't get a public holiday today? bwahah
140505218273132544,no_anger,@LukeZehr30 ahah its a parade! what kind of operation are you running #disappointed
137761454999875585,no_anger,On my way to New York.  #anxious
148402524481789953,no_anger,1000 ways to die...1 way to live. #CHEERFUL.
142254336695742464,anger,"Its #HOT 4 her O_O,,,think bout it...lol... *RT@TTthage lol tel me bout it n fat lady next 2 me ekare ngwana o monyane...lastag"
1751396136,anger,omg! goooood ass nappy nap  jusss woke up bout 2 clean up a lil then get ready
145178476318695424,anger,When did the spam people start calling cell phones?!?   -__-
142092630820532224,anger,There never a time when life is just simple   #ihatebeingmad #onarage
146691295333715968,no_anger,Christmas Pictures tomorrow with Noah!  #excited
142831463249870848,no_anger,"Bumpin Marvins Room, now iknoe sumthings wrong with me #Depressed"
144205980979314688,anger,My cousin has that stupid red solo cup song stuck in my head!!
143769742006689792,anger,Ms meehan my hands been raised for 15 minutes answer my question!!!
1753855447,no_anger,Had such a boss night out.
135148136707538944,no_anger,@hannnerzzz @Ian__Keith @Fishout_ofwater oh thats cool hannah i guess you dont want to see me #disappointed
137410963388370944,no_anger,Why do they have the most broest rappers in AZ open for PUTS? #wack #embarrassed #ugh
144968930576973825,anger,"Just saw a grown ass man pick his nose, then eat his boogers! #DAFUCK"
141188103024025600,anger,This woman on #dealornodeal seriously needs to reconsider the length of her nail extensions.
139522345839759360,no_anger,Backk to where I started . #depressed .
142401252242898944,no_anger,Under 30 with goat nipples #sad
137730674063978498,no_anger,Just changed my ringtone to 'O Christmas Tree' #Happiness #Christmas #xmas
1965459482,no_anger,usually when im gone celebs come on its so unfair
139544977800826881,no_anger,Text me I'm boreeedd #lonely
148843492339220480,no_anger,that momment when you get home from work & shut the front door...#bliss
140649321786900481,anger,It seems like the people who know the least talk the most as if they know everything
141942404067495936,no_anger,For the first time ever I forgot my pin while paying for something! Sooo #embarrassing
1753550464,no_anger,"still working on my mom's mothers day gift....shh, its a slideshow"
135662854505373696,anger,"them conversations 'hi, you ok' 'yeah thanks you?' 'yeah wuu2' 'nothing, you?' 'not much' 'hahaha' .. There is no point."
149358142243876864,anger,You just need to disappear & go with your ugly bffff.. Kthanks
141273944727633921,no_anger,Why dont you come ova love... so i can show u #Love
140917426220044289,anger,I seriously hate typing in the car!   #procrastinated #makesmenauseous
143887277343514624,no_anger,@Cat1634 it's almost over #sad
1961577484,no_anger,@sbenzur haha! sorry to hear that
1966060300,no_anger,@lindyhot lol.. usually i always do.. not bn too well tho  how old r ur kids?
148577284402577409,no_anger,@ashmuns woke up this morning with a huge bruise on my knee unsure where it came from then I remembered that we fell over... #embarrassing
140056532862779393,no_anger,nice! woke up this morning to my @pinterest invitation. #happy #nerd
144942260876869632,anger,How did such a good day turn so bad
136548398579974145,no_anger,"I have decided to stick with love. Hate is too great a burden to bear. Martin Luther King, Jr. #love"
139404521293094912,anger,It's weird thinking how some random Wednesday in November is the biggest drinking day of the year #confused fuck it though let's
138110667638063105,no_anger,Needs a bf -_- @heathertaylorr just doesn't cut it #lonely
137002757856038912,no_anger,"why would ANYBODY want to take a picture of themselves in their underwear for facebook? like seriously, why? #EMBARRASSING!"
144079250109120513,no_anger,O'Sullivan 5-5 Trump. Final frame decider! Come on Ronnie! #exciting #ukchampionship #snooker
148949786870022144,anger,"@mandagreenwood  christmas lights that don't burn, suck! Buy some new ones tomorrow because these ain't getting fixed."
136948152489091072,no_anger,Maybe getting a new job (: #excited
146098803932532736,no_anger,New apartment only two days away #anxious @miswaggizsick
144741746818035712,anger,Why can't you boys just be specific with what you want for secret santa/angelling?
142326753245933569,no_anger,bullying the people who bullied Cameron will not solve anything. it was wrong but arent their lives JUST as important #Cameron #prayer #love
